fid,cat,from_cat,to_cat,cost
"12274","121","9","1",18499.42
"12275","196","14","1",16070.221
"12276","197","14","2",11953.243
"12277","201","14","6",11490.306
"12278","13","1","14",15954.095
"12279","28","2","14",12036.762
"12280","88","6","14",11606.109
"12281","13","1","14",15954.095
"12282","28","2","14",12036.762
"12283","88","6","14",11606.109
"12284","196","14","1",16070.221
"12285","197","14","2",11953.243
"12286","201","14","6",11490.306
"12287","13","1","14",15954.095
"12288","28","2","14",12036.762
"12289","88","6","14",11606.109
"12290","196","14","1",16070.221
"12291","197","14","2",11953.243
"12292","201","14","6",11490.306
"12293","13","1","14",15954.095
"12294","28","2","14",12036.762
"12295","88","6","14",11606.109
"12296","196","14","1",16070.221
"12297","197","14","2",11953.243
"12298","201","14","6",11490.306
"12299","13","1","14",15954.095
"12300","28","2","14",12036.762
"12301","88","6","14",11606.109
"12302","196","14","1",16070.221
"12303","197","14","2",11953.243
"12304","201","14","6",11490.306
"12305","198","14","3",15221.19
"12306","206","14","11",19661.593
"12307","43","3","14",15296.19
"12308","163","11","14",19574.42
"12309","31","3","1",4515.58
"12310","40","3","11",5032.26
"12311","153","11","3",5024.422
"12312","152","11","2",9552.048
"12313","153","11","3",5024.422
"12314","156","11","6",9876.341
"12315","25","2","11",9589.137
"12316","40","3","11",5032.26
"12317","85","6","11",9809.124
"12318","25","2","11",9589.137
"12319","40","3","11",5032.26
"12320","85","6","11",9809.124
"12321","152","11","2",9552.048
"12322","153","11","3",5024.422
"12323","156","11","6",9876.341
"12324","10","1","11",6217.075
"12325","55","4","11",18242.275
"12326","70","5","11",19076.824
"12327","100","7","11",48768.356
"12328","115","8","11",58362.098
"12329","191","13","11",19556.039
"12330","221","15","11",27715.436
"12331","236","16","11",22222.861
"12332","151","11","1",6231.658
"12333","154","11","4",18018.809
"12334","155","11","5",18929.049
"12335","157","11","7",48706.86
"12336","158","11","8",58299.877
"12337","162","11","13",19463.284
"12338","164","11","15",27771.714
"12339","165","11","16",22168.552
"12340","25","2","11",9589.137
"12341","40","3","11",5032.26
"12342","85","6","11",9809.124
"12343","152","11","2",9552.048
"12344","153","11","3",5024.422
"12345","156","11","6",9876.341
"12346","25","2","11",9589.137
"12347","40","3","11",5032.26
"12348","85","6","11",9809.124
"12349","152","11","2",9552.048
"12350","153","11","3",5024.422
"12351","156","11","6",9876.341
"12352","55","4","11",18242.275
"12353","70","5","11",19076.824
"12354","100","7","11",48768.356
"12355","115","8","11",58362.098
"12356","191","13","11",19556.039
"12357","221","15","11",27715.436
"12358","236","16","11",22222.861
"12359","154","11","4",18018.809
"12360","155","11","5",18929.049
"12361","157","11","7",48706.86
"12362","158","11","8",58299.877
"12363","162","11","13",19463.284
"12364","164","11","15",27771.714
"12365","165","11","16",22168.552
"12366","154","11","4",18018.809
"12367","155","11","5",18929.049
"12368","157","11","7",48706.86
"12369","158","11","8",58299.877
"12370","162","11","13",19463.284
"12371","164","11","15",27771.714
"12372","165","11","16",22168.552
"12373","55","4","11",18242.275
"12374","70","5","11",19076.824
"12375","100","7","11",48768.356
"12376","115","8","11",58362.098
"12377","191","13","11",19556.039
"12378","221","15","11",27715.436
"12379","236","16","11",22222.861
"12380","55","4","11",18242.275
"12381","70","5","11",19076.824
"12382","100","7","11",48768.356
"12383","115","8","11",58362.098
"12384","191","13","11",19556.039
"12385","221","15","11",27715.436
"12386","236","16","11",22222.861
"12387","154","11","4",18018.809
"12388","155","11","5",18929.049
"12389","157","11","7",48706.86
"12390","158","11","8",58299.877
"12391","162","11","13",19463.284
"12392","164","11","15",27771.714
"12393","165","11","16",22168.552
"12394","53","4","9",26323.243
"12395","54","4","10",22944.298
"12396","56","4","12",24838.5
"12397","68","5","9",27157.792
"12398","69","5","10",23778.847
"12399","71","5","12",25673.049
"12400","98","7","9",56849.324
"12401","99","7","10",53470.379
"12402","113","8","9",66443.066
"12403","114","8","10",63064.121
"12404","189","13","9",27637.007
"12405","190","13","10",24258.062
"12406","192","13","12",26152.264
"12407","219","15","9",35796.404
"12408","220","15","10",32417.459
"12409","234","16","9",30303.829
"12410","235","16","10",26924.884
"12411","124","9","4",26294.264
"12412","125","9","5",27204.504
"12413","127","9","7",56982.315
"12414","128","9","8",66575.332
"12415","132","9","13",27738.739
"12416","134","9","15",36047.169
"12417","135","9","16",30444.007
"12418","139","10","4",22901.087
"12419","140","10","5",23811.327
"12420","142","10","7",53589.138
"12421","143","10","8",63182.155
"12422","147","10","13",24345.562
"12423","149","10","15",32653.992
"12424","150","10","16",27050.83
"12425","169","12","4",24737.471
"12426","170","12","5",25647.711
"12427","177","12","13",26181.946
"12428","124","9","4",26294.264
"12429","125","9","5",27204.504
"12430","127","9","7",56982.315
"12431","128","9","8",66575.332
"12432","132","9","13",27738.739
"12433","134","9","15",36047.169
"12434","135","9","16",30444.007
"12435","139","10","4",22901.087
"12436","140","10","5",23811.327
"12437","142","10","7",53589.138
"12438","143","10","8",63182.155
"12439","147","10","13",24345.562
"12440","149","10","15",32653.992
"12441","150","10","16",27050.83
"12442","169","12","4",24737.471
"12443","170","12","5",25647.711
"12444","177","12","13",26181.946
"12445","53","4","9",26323.243
"12446","54","4","10",22944.298
"12447","56","4","12",24838.5
"12448","68","5","9",27157.792
"12449","69","5","10",23778.847
"12450","71","5","12",25673.049
"12451","98","7","9",56849.324
"12452","99","7","10",53470.379
"12453","113","8","9",66443.066
"12454","114","8","10",63064.121
"12455","189","13","9",27637.007
"12456","190","13","10",24258.062
"12457","192","13","12",26152.264
"12458","219","15","9",35796.404
"12459","220","15","10",32417.459
"12460","234","16","9",30303.829
"12461","235","16","10",26924.884
"12462","58","4","14",17054.15
"12463","193","13","14",18367.914
"12464","151","11","1",6231.658
"12465","10","1","11",6217.075
"12466","58","4","14",17054.15
"12467","193","13","14",18367.914
"12468","199","14","4",17210.186
"12469","208","14","13",18654.661
"12470","58","4","14",17054.15
"12471","193","13","14",18367.914
"12472","199","14","4",17210.186
"12473","208","14","13",18654.661
"12474","199","14","4",17210.186
"12475","208","14","13",18654.661
"12476","3","1","4",12235.1
"12477","4","1","5",13145.34
"12478","6","1","7",42923.151
"12479","7","1","8",52516.168
"12480","12","1","13",13679.575
"12481","14","1","15",21988.005
"12482","15","1","16",16384.843
"12483","154","11","4",18018.809
"12484","155","11","5",18929.049
"12485","157","11","7",48706.86
"12486","158","11","8",58299.877
"12487","162","11","13",19463.284
"12488","164","11","15",27771.714
"12489","165","11","16",22168.552
"12490","3","1","4",12235.1
"12491","4","1","5",13145.34
"12492","6","1","7",42923.151
"12493","7","1","8",52516.168
"12494","12","1","13",13679.575
"12495","14","1","15",21988.005
"12496","15","1","16",16384.843
"12497","154","11","4",18018.809
"12498","155","11","5",18929.049
"12499","157","11","7",48706.86
"12500","158","11","8",58299.877
"12501","162","11","13",19463.284
"12502","164","11","15",27771.714
"12503","165","11","16",22168.552
"12504","46","4","1",12589.482
"12505","55","4","11",18242.275
"12506","61","5","1",13424.031
"12507","70","5","11",19076.824
"12508","91","7","1",43115.563
"12509","100","7","11",48768.356
"12510","106","8","1",52709.305
"12511","115","8","11",58362.098
"12512","181","13","1",13903.246
"12513","191","13","11",19556.039
"12514","211","15","1",22062.643
"12515","221","15","11",27715.436
"12516","226","16","1",16570.068
"12517","236","16","11",22222.861
"12518","3","1","4",12235.1
"12519","4","1","5",13145.34
"12520","6","1","7",42923.151
"12521","7","1","8",52516.168
"12522","12","1","13",13679.575
"12523","14","1","15",21988.005
"12524","15","1","16",16384.843
"12525","154","11","4",18018.809
"12526","155","11","5",18929.049
"12527","157","11","7",48706.86
"12528","158","11","8",58299.877
"12529","162","11","13",19463.284
"12530","164","11","15",27771.714
"12531","165","11","16",22168.552
"12532","75","5","16",6385.887
"12533","230","16","5",6385.887
"12534","75","5","16",6385.887
"12535","230","16","5",6385.887
"12536","73","5","14",17206.884
"12537","200","14","5",17149.991
"12538","66","5","7",31881.864
"12539","67","5","8",41474.881
"12540","73","5","14",17206.884
"12541","74","5","15",10546.485
"12542","75","5","16",6385.887
"12543","95","7","5",31721.498
"12544","110","8","5",41315.24
"12545","200","14","5",17149.991
"12546","215","15","5",10410.425
"12547","230","16","5",6385.887
"12548","151","11","1",6231.658
"12549","10","1","11",6217.075
"12550","101","7","12",53784.739
"12551","116","8","12",63378.481
"12552","172","12","7",54043.439
"12553","173","12","8",63636.456
"12554","179","12","15",33244.14
"12555","180","12","16",27760.989
"12556","8","1","9",18541.36
"12557","39","3","10",12188.539
"12558","8","1","9",18541.36
"12559","39","3","10",12188.539
"12560","41","3","12",15242.894
"12561","163","11","14",19574.42
"12562","8","1","9",18541.36
"12563","39","3","10",12188.539
"12564","168","12","3",15040.772
"12565","206","14","11",19661.593
"12566","46","4","1",12589.482
"12567","55","4","11",18242.275
"12568","61","5","1",13424.031
"12569","70","5","11",19076.824
"12570","91","7","1",43115.563
"12571","100","7","11",48768.356
"12572","106","8","1",52709.305
"12573","115","8","11",58362.098
"12574","181","13","1",13903.246
"12575","191","13","11",19556.039
"12576","211","15","1",22062.643
"12577","221","15","11",27715.436
"12578","226","16","1",16570.068
"12579","236","16","11",22222.861
"12580","3","1","4",12235.1
"12581","4","1","5",13145.34
"12582","6","1","7",42923.151
"12583","7","1","8",52516.168
"12584","12","1","13",13679.575
"12585","14","1","15",21988.005
"12586","15","1","16",16384.843
"12587","154","11","4",18018.809
"12588","155","11","5",18929.049
"12589","157","11","7",48706.86
"12590","158","11","8",58299.877
"12591","162","11","13",19463.284
"12592","164","11","15",27771.714
"12593","165","11","16",22168.552
"12594","46","4","1",12589.482
"12595","55","4","11",18242.275
"12596","61","5","1",13424.031
"12597","70","5","11",19076.824
"12598","91","7","1",43115.563
"12599","100","7","11",48768.356
"12600","106","8","1",52709.305
"12601","115","8","11",58362.098
"12602","181","13","1",13903.246
"12603","191","13","11",19556.039
"12604","211","15","1",22062.643
"12605","221","15","11",27715.436
"12606","226","16","1",16570.068
"12607","236","16","11",22222.861
"12608","3","1","4",12235.1
"12609","4","1","5",13145.34
"12610","6","1","7",42923.151
"12611","7","1","8",52516.168
"12612","12","1","13",13679.575
"12613","14","1","15",21988.005
"12614","15","1","16",16384.843
"12615","154","11","4",18018.809
"12616","155","11","5",18929.049
"12617","157","11","7",48706.86
"12618","158","11","8",58299.877
"12619","162","11","13",19463.284
"12620","164","11","15",27771.714
"12621","165","11","16",22168.552
"12622","136","10","1",15495.424
"12623","137","10","2",13843.668
"12624","139","10","4",22901.087
"12625","140","10","5",23811.327
"12626","141","10","6",13673.82
"12627","142","10","7",53589.138
"12628","143","10","8",63182.155
"12629","147","10","13",24345.562
"12630","149","10","15",32653.992
"12631","150","10","16",27050.83
"12632","9","1","10",15634.485
"12633","24","2","10",14086.236
"12634","54","4","10",22944.298
"12635","69","5","10",23778.847
"12636","84","6","10",13825.999
"12637","99","7","10",53470.379
"12638","114","8","10",63064.121
"12639","190","13","10",24258.062
"12640","220","15","10",32417.459
"12641","235","16","10",26924.884
"12642","46","4","1",12589.482
"12643","47","4","2",9956.69
"12644","48","4","3",15219.757
"12645","50","4","6",9890.579
"12646","53","4","9",26323.243
"12647","54","4","10",22944.298
"12648","55","4","11",18242.275
"12649","56","4","12",24838.5
"12650","58","4","14",17054.15
"12651","166","12","1",18172.826
"12652","168","12","3",15040.772
"12653","166","12","1",18172.826
"12654","168","12","3",15040.772
"12655","204","14","9",21138.452
"12656","205","14","10",16422.403
"12657","204","14","9",21138.452
"12658","205","14","10",16422.403
"12659","204","14","9",21138.452
"12660","205","14","10",16422.403
"12661","204","14","9",21138.452
"12662","205","14","10",16422.403
"12663","133","9","14",20949.708
"12664","148","10","14",16397.203
"12665","197","14","2",11953.243
"12666","201","14","6",11490.306
"12667","28","2","14",12036.762
"12668","88","6","14",11606.109
"12669","23","2","9",17465.181
"12670","53","4","9",26323.243
"12671","68","5","9",27157.792
"12672","83","6","9",17204.944
"12673","98","7","9",56849.324
"12674","113","8","9",66443.066
"12675","189","13","9",27637.007
"12676","219","15","9",35796.404
"12677","234","16","9",30303.829
"12678","123","9","3",14922.104
"12679","138","10","3",12155.134
"12680","168","12","3",15040.772
"12681","198","14","3",15221.19
"12682","39","3","10",12188.539
"12683","41","3","12",15242.894
"12684","43","3","14",15296.19
"12685","123","9","3",14922.104
"12686","138","10","3",12155.134
"12687","168","12","3",15040.772
"12688","198","14","3",15221.19
"12689","39","3","10",12188.539
"12690","41","3","12",15242.894
"12691","43","3","14",15296.19
"12692","123","9","3",14922.104
"12693","138","10","3",12155.134
"12694","168","12","3",15040.772
"12695","198","14","3",15221.19
"12696","39","3","10",12188.539
"12697","41","3","12",15242.894
"12698","43","3","14",15296.19
"12699","2","1","3",4591.347
"12700","17","2","3",5559.927
"12701","48","4","3",15219.757
"12702","63","5","3",16054.306
"12703","78","6","3",5779.914
"12704","93","7","3",45745.838
"12705","108","8","3",55339.58
"12706","123","9","3",14922.104
"12707","138","10","3",12155.134
"12708","153","11","3",5024.422
"12709","168","12","3",15040.772
"12710","183","13","3",16533.521
"12711","198","14","3",15221.19
"12712","213","15","3",24692.918
"12713","228","16","3",19200.343
"12714","31","3","1",4515.58
"12715","32","3","2",5512.047
"12716","33","3","4",15060.545
"12717","34","3","5",15970.785
"12718","35","3","6",5836.34
"12719","36","3","7",45748.596
"12720","37","3","8",55341.613
"12721","39","3","10",12188.539
"12722","40","3","11",5032.26
"12723","41","3","12",15242.894
"12724","42","3","13",16505.02
"12725","43","3","14",15296.19
"12726","44","3","15",24813.45
"12727","45","3","16",19210.288
"12728","57","4","13",2723.487
"12729","72","5","13",3633.763
"12730","102","7","13",35098.268
"12731","117","8","13",44692.01
"12732","223","15","13",13787.195
"12733","238","16","13",9532.286
"12734","184","13","4",2816.316
"12735","185","13","5",3657.309
"12736","187","13","7",35282.18
"12737","188","13","8",44875.197
"12738","194","13","15",13946.801
"12739","195","13","16",9635.426
"12740","13","1","14",15954.095
"12741","28","2","14",12036.762
