fid,cat,from_cat,to_cat,cost
"34846","52","4","8",2427.53
"34847","66","5","7",1891.034
"34848","67","5","8",2504.226
"34849","81","6","7",2104.994
"34850","82","6","8",2718.186
"34851","127","9","7",3033.573
"34852","128","9","8",3646.765
"34853","142","10","7",2965.388
"34854","143","10","8",3578.58
"34855","157","11","7",2681.358
"34856","158","11","8",3294.55
"34857","172","12","7",3085.386
"34858","173","12","8",3698.578
"34859","187","13","7",2031.323
"34860","188","13","8",2644.515
"34861","217","15","7",1458.404
"34862","218","15","8",2071.596
"34863","232","16","7",1603.502
"34864","233","16","8",2216.694
"34865","91","7","1",2303.628
"34866","92","7","2",2150.398
"34867","93","7","3",2431.81
"34868","94","7","4",1814.802
"34869","95","7","5",1889.8
"34870","96","7","6",2095.804
"34871","98","7","9",3031.896
"34872","99","7","10",2963.711
"34873","100","7","11",2673.537
"34874","101","7","12",3085.428
"34875","102","7","13",2028.989
"34876","104","7","15",1458.074
"34877","105","7","16",1601.568
"34878","106","8","1",2916.855
"34879","107","8","2",2763.625
"34880","108","8","3",3045.037
"34881","109","8","4",2428.029
"34882","110","8","5",2503.027
"34883","111","8","6",2709.031
"34884","113","8","9",3645.123
"34885","114","8","10",3576.938
"34886","115","8","11",3286.764
"34887","116","8","12",3698.655
"34888","117","8","13",2642.216
"34889","119","8","15",2071.301
"34890","120","8","16",2214.795
"34891","6","1","7",2301.657
"34892","7","1","8",2914.849
"34893","21","2","7",2185.677
"34894","22","2","8",2798.869
"34895","36","3","7",2440.868
"34896","37","3","8",3054.06
"34897","51","4","7",1814.338
"34898","52","4","8",2427.53
"34899","66","5","7",1891.034
"34900","67","5","8",2504.226
"34901","81","6","7",2104.994
"34902","82","6","8",2718.186
"34903","127","9","7",3033.573
"34904","128","9","8",3646.765
"34905","142","10","7",2965.388
"34906","143","10","8",3578.58
"34907","157","11","7",2681.358
"34908","158","11","8",3294.55
"34909","172","12","7",3085.386
"34910","173","12","8",3698.578
"34911","187","13","7",2031.323
"34912","188","13","8",2644.515
"34913","217","15","7",1458.404
"34914","218","15","8",2071.596
"34915","232","16","7",1603.502
"34916","233","16","8",2216.694
"34917","91","7","1",2303.628
"34918","92","7","2",2150.398
"34919","93","7","3",2431.81
"34920","94","7","4",1814.802
"34921","95","7","5",1889.8
"34922","96","7","6",2095.804
"34923","98","7","9",3031.896
"34924","99","7","10",2963.711
"34925","100","7","11",2673.537
"34926","101","7","12",3085.428
"34927","102","7","13",2028.989
"34928","104","7","15",1458.074
"34929","105","7","16",1601.568
"34930","106","8","1",2916.855
"34931","107","8","2",2763.625
"34932","108","8","3",3045.037
"34933","109","8","4",2428.029
"34934","110","8","5",2503.027
"34935","111","8","6",2709.031
"34936","113","8","9",3645.123
"34937","114","8","10",3576.938
"34938","115","8","11",3286.764
"34939","116","8","12",3698.655
"34940","117","8","13",2642.216
"34941","119","8","15",2071.301
"34942","120","8","16",2214.795
"34943","6","1","7",2301.657
"34944","7","1","8",2914.849
"34945","21","2","7",2185.677
"34946","22","2","8",2798.869
"34947","36","3","7",2440.868
"34948","37","3","8",3054.06
"34949","51","4","7",1814.338
"34950","52","4","8",2427.53
"34951","66","5","7",1891.034
"34952","67","5","8",2504.226
"34953","81","6","7",2104.994
"34954","82","6","8",2718.186
"34955","127","9","7",3033.573
"34956","128","9","8",3646.765
"34957","142","10","7",2965.388
"34958","143","10","8",3578.58
"34959","157","11","7",2681.358
"34960","158","11","8",3294.55
"34961","172","12","7",3085.386
"34962","173","12","8",3698.578
"34963","187","13","7",2031.323
"34964","188","13","8",2644.515
"34965","217","15","7",1458.404
"34966","218","15","8",2071.596
"34967","232","16","7",1603.502
"34968","233","16","8",2216.694
"34969","91","7","1",2303.628
"34970","92","7","2",2150.398
"34971","93","7","3",2431.81
"34972","94","7","4",1814.802
"34973","95","7","5",1889.8
"34974","96","7","6",2095.804
"34975","98","7","9",3031.896
"34976","99","7","10",2963.711
"34977","100","7","11",2673.537
"34978","101","7","12",3085.428
"34979","102","7","13",2028.989
"34980","104","7","15",1458.074
"34981","105","7","16",1601.568
"34982","106","8","1",2916.855
"34983","107","8","2",2763.625
"34984","108","8","3",3045.037
"34985","109","8","4",2428.029
"34986","110","8","5",2503.027
"34987","111","8","6",2709.031
"34988","113","8","9",3645.123
"34989","114","8","10",3576.938
"34990","115","8","11",3286.764
"34991","116","8","12",3698.655
"34992","117","8","13",2642.216
"34993","119","8","15",2071.301
"34994","120","8","16",2214.795
"34995","103","7","14",2245.061
"34996","118","8","14",2858.288
"34997","202","14","7",2246.403
"34998","203","14","8",2859.595
"34999","103","7","14",2245.061
"35000","118","8","14",2858.288
"35001","202","14","7",2246.403
"35002","203","14","8",2859.595
"35003","103","7","14",2245.061
"35004","118","8","14",2858.288
"35005","202","14","7",2246.403
"35006","203","14","8",2859.595
"35007","103","7","14",2245.061
"35008","118","8","14",2858.288
"35009","202","14","7",2246.403
"35010","203","14","8",2859.595
"35011","6","1","7",2301.657
"35012","7","1","8",2914.849
"35013","21","2","7",2185.677
"35014","22","2","8",2798.869
"35015","36","3","7",2440.868
"35016","37","3","8",3054.06
"35017","51","4","7",1814.338
"35018","52","4","8",2427.53
"35019","66","5","7",1891.034
"35020","67","5","8",2504.226
"35021","81","6","7",2104.994
"35022","82","6","8",2718.186
"35023","127","9","7",3033.573
"35024","128","9","8",3646.765
"35025","142","10","7",2965.388
"35026","143","10","8",3578.58
"35027","157","11","7",2681.358
"35028","158","11","8",3294.55
"35029","172","12","7",3085.386
"35030","173","12","8",3698.578
"35031","187","13","7",2031.323
"35032","188","13","8",2644.515
"35033","217","15","7",1458.404
"35034","218","15","8",2071.596
"35035","232","16","7",1603.502
"35036","233","16","8",2216.694
"35037","91","7","1",2303.628
"35038","92","7","2",2150.398
"35039","93","7","3",2431.81
"35040","94","7","4",1814.802
"35041","95","7","5",1889.8
"35042","96","7","6",2095.804
"35043","98","7","9",3031.896
"35044","99","7","10",2963.711
"35045","100","7","11",2673.537
"35046","101","7","12",3085.428
"35047","102","7","13",2028.989
"35048","104","7","15",1458.074
"35049","105","7","16",1601.568
"35050","106","8","1",2916.855
"35051","107","8","2",2763.625
"35052","108","8","3",3045.037
"35053","109","8","4",2428.029
"35054","110","8","5",2503.027
"35055","111","8","6",2709.031
"35056","113","8","9",3645.123
"35057","114","8","10",3576.938
"35058","115","8","11",3286.764
"35059","116","8","12",3698.655
"35060","117","8","13",2642.216
"35061","119","8","15",2071.301
"35062","120","8","16",2214.795
"35063","6","1","7",2301.657
"35064","7","1","8",2914.849
"35065","21","2","7",2185.677
"35066","22","2","8",2798.869
"35067","36","3","7",2440.868
"35068","37","3","8",3054.06
"35069","51","4","7",1814.338
"35070","52","4","8",2427.53
"35071","66","5","7",1891.034
"35072","67","5","8",2504.226
"35073","81","6","7",2104.994
"35074","82","6","8",2718.186
"35075","127","9","7",3033.573
"35076","128","9","8",3646.765
"35077","142","10","7",2965.388
"35078","143","10","8",3578.58
"35079","157","11","7",2681.358
"35080","158","11","8",3294.55
"35081","172","12","7",3085.386
"35082","173","12","8",3698.578
"35083","187","13","7",2031.323
"35084","188","13","8",2644.515
"35085","217","15","7",1458.404
"35086","218","15","8",2071.596
"35087","232","16","7",1603.502
"35088","233","16","8",2216.694
"35089","91","7","1",2303.628
"35090","92","7","2",2150.398
"35091","93","7","3",2431.81
"35092","94","7","4",1814.802
"35093","95","7","5",1889.8
"35094","96","7","6",2095.804
"35095","98","7","9",3031.896
"35096","99","7","10",2963.711
"35097","100","7","11",2673.537
"35098","101","7","12",3085.428
"35099","102","7","13",2028.989
"35100","104","7","15",1458.074
"35101","105","7","16",1601.568
"35102","106","8","1",2916.855
"35103","107","8","2",2763.625
"35104","108","8","3",3045.037
"35105","109","8","4",2428.029
"35106","110","8","5",2503.027
"35107","111","8","6",2709.031
"35108","113","8","9",3645.123
"35109","114","8","10",3576.938
"35110","115","8","11",3286.764
"35111","116","8","12",3698.655
"35112","117","8","13",2642.216
"35113","119","8","15",2071.301
"35114","120","8","16",2214.795
"35115","6","1","7",2301.657
"35116","7","1","8",2914.849
"35117","21","2","7",2185.677
"35118","22","2","8",2798.869
"35119","36","3","7",2440.868
"35120","37","3","8",3054.06
"35121","51","4","7",1814.338
"35122","52","4","8",2427.53
"35123","66","5","7",1891.034
"35124","67","5","8",2504.226
"35125","81","6","7",2104.994
"35126","82","6","8",2718.186
"35127","127","9","7",3033.573
"35128","128","9","8",3646.765
"35129","142","10","7",2965.388
"35130","143","10","8",3578.58
"35131","157","11","7",2681.358
"35132","158","11","8",3294.55
"35133","172","12","7",3085.386
"35134","173","12","8",3698.578
"35135","187","13","7",2031.323
"35136","188","13","8",2644.515
"35137","217","15","7",1458.404
"35138","218","15","8",2071.596
"35139","232","16","7",1603.502
"35140","233","16","8",2216.694
"35141","91","7","1",2303.628
"35142","92","7","2",2150.398
"35143","93","7","3",2431.81
"35144","94","7","4",1814.802
"35145","95","7","5",1889.8
"35146","96","7","6",2095.804
"35147","98","7","9",3031.896
"35148","99","7","10",2963.711
"35149","100","7","11",2673.537
"35150","101","7","12",3085.428
"35151","102","7","13",2028.989
"35152","104","7","15",1458.074
"35153","105","7","16",1601.568
"35154","106","8","1",2916.855
"35155","107","8","2",2763.625
"35156","108","8","3",3045.037
"35157","109","8","4",2428.029
"35158","110","8","5",2503.027
"35159","111","8","6",2709.031
"35160","113","8","9",3645.123
"35161","114","8","10",3576.938
"35162","115","8","11",3286.764
"35163","116","8","12",3698.655
"35164","117","8","13",2642.216
"35165","119","8","15",2071.301
"35166","120","8","16",2214.795
"35167","6","1","7",2301.657
"35168","7","1","8",2914.849
"35169","14","1","15",1226.273
"35170","15","1","16",1006.771
"35171","21","2","7",2185.677
"35172","22","2","8",2798.869
"35173","29","2","15",1110.293
"35174","30","2","16",890.791
"35175","36","3","7",2440.868
"35176","37","3","8",3054.06
"35177","44","3","15",1365.484
"35178","45","3","16",1145.982
"35179","51","4","7",1814.338
"35180","52","4","8",2427.53
"35181","59","4","15",738.954
"35182","60","4","16",519.452
"35183","66","5","7",1891.034
"35184","67","5","8",2504.226
"35185","74","5","15",815.65
"35186","75","5","16",596.148
"35187","81","6","7",2104.994
"35188","82","6","8",2718.186
"35189","89","6","15",1029.61
"35190","90","6","16",810.108
"35191","127","9","7",3033.573
"35192","128","9","8",3646.765
"35193","134","9","15",1958.189
"35194","135","9","16",1738.687
"35195","142","10","7",2965.388
"35196","143","10","8",3578.58
"35197","149","10","15",1890.004
"35198","150","10","16",1670.502
"35199","157","11","7",2681.358
"35200","158","11","8",3294.55
"35201","164","11","15",1605.974
"35202","165","11","16",1386.472
"35203","172","12","7",3085.386
"35204","173","12","8",3698.578
"35205","179","12","15",2010.002
"35206","180","12","16",1790.5
"35207","187","13","7",2031.323
"35208","188","13","8",2644.515
"35209","194","13","15",955.939
"35210","195","13","16",736.437
"35211","94","7","4",1814.802
"35212","95","7","5",1889.8
"35213","102","7","13",2028.989
"35214","109","8","4",2428.029
"35215","110","8","5",2503.027
"35216","117","8","13",2642.216
"35217","214","15","4",739.748
"35218","215","15","5",814.746
"35219","223","15","13",953.935
"35220","229","16","4",521.15
"35221","230","16","5",596.148
"35222","238","16","13",735.337
"35223","6","1","7",2301.657
"35224","7","1","8",2914.849
"35225","14","1","15",1226.273
"35226","21","2","7",2185.677
"35227","22","2","8",2798.869
"35228","29","2","15",1110.293
"35229","36","3","7",2440.868
"35230","37","3","8",3054.06
"35231","44","3","15",1365.484
"35232","51","4","7",1814.338
"35233","52","4","8",2427.53
"35234","59","4","15",738.954
"35235","66","5","7",1891.034
"35236","67","5","8",2504.226
"35237","74","5","15",815.65
"35238","81","6","7",2104.994
"35239","82","6","8",2718.186
"35240","89","6","15",1029.61
"35241","127","9","7",3033.573
"35242","128","9","8",3646.765
"35243","134","9","15",1958.189
"35244","142","10","7",2965.388
"35245","143","10","8",3578.58
"35246","149","10","15",1890.004
"35247","157","11","7",2681.358
"35248","158","11","8",3294.55
"35249","164","11","15",1605.974
"35250","172","12","7",3085.386
"35251","173","12","8",3698.578
"35252","179","12","15",2010.002
"35253","187","13","7",2031.323
"35254","188","13","8",2644.515
"35255","194","13","15",955.939
"35256","232","16","7",1603.502
"35257","233","16","8",2216.694
"35258","240","16","15",528.118
"35259","94","7","4",1814.802
"35260","95","7","5",1889.8
"35261","102","7","13",2028.989
"35262","109","8","4",2428.029
"35263","110","8","5",2503.027
"35264","117","8","13",2642.216
"35265","214","15","4",739.748
"35266","215","15","5",814.746
"35267","223","15","13",953.935
"35268","15","1","16",1006.771
"35269","30","2","16",890.791
"35270","45","3","16",1145.982
"35271","60","4","16",519.452
"35272","75","5","16",596.148
"35273","90","6","16",810.108
"35274","135","9","16",1738.687
"35275","150","10","16",1670.502
"35276","165","11","16",1386.472
"35277","180","12","16",1790.5
"35278","195","13","16",736.437
"35279","229","16","4",521.15
"35280","230","16","5",596.148
"35281","232","16","7",1603.502
"35282","233","16","8",2216.694
"35283","238","16","13",735.337
"35284","240","16","15",528.118
"35285","8","1","9",1145.731
"35286","9","1","10",1077.546
"35287","11","1","12",1291.906
"35288","13","1","14",941.299
"35289","91","7","1",2303.628
"35290","92","7","2",2150.398
"35291","93","7","3",2431.81
"35292","94","7","4",1814.802
"35293","95","7","5",1889.8
"35294","96","7","6",2095.804
"35295","98","7","9",3031.896
"35296","99","7","10",2963.711
"35297","100","7","11",2673.537
"35298","101","7","12",3085.428
"35299","102","7","13",2028.989
"35300","103","7","14",2245.061
"35301","104","7","15",1458.074
"35302","105","7","16",1601.568
"35303","106","8","1",2916.855
"35304","107","8","2",2763.625
"35305","108","8","3",3045.037
"35306","109","8","4",2428.029
"35307","110","8","5",2503.027
"35308","111","8","6",2709.031
"35309","113","8","9",3645.123
"35310","114","8","10",3576.938
"35311","115","8","11",3286.764
"35312","116","8","12",3698.655
"35313","117","8","13",2642.216
"35314","118","8","14",2858.288
"35315","119","8","15",2071.301
"35316","120","8","16",2214.795
"35317","6","1","7",2301.657
"35318","7","1","8",2914.849
"35319","21","2","7",2185.677
"35320","22","2","8",2798.869
"35321","36","3","7",2440.868
"35322","37","3","8",3054.06
"35323","51","4","7",1814.338
"35324","52","4","8",2427.53
"35325","66","5","7",1891.034
"35326","67","5","8",2504.226
"35327","81","6","7",2104.994
"35328","82","6","8",2718.186
"35329","127","9","7",3033.573
"35330","128","9","8",3646.765
"35331","142","10","7",2965.388
"35332","143","10","8",3578.58
"35333","157","11","7",2681.358
"35334","158","11","8",3294.55
"35335","172","12","7",3085.386
"35336","173","12","8",3698.578
"35337","187","13","7",2031.323
"35338","188","13","8",2644.515
"35339","202","14","7",2246.403
"35340","203","14","8",2859.595
"35341","217","15","7",1458.404
"35342","218","15","8",2071.596
"35343","232","16","7",1603.502
"35344","233","16","8",2216.694
"35345","91","7","1",2303.628
"35346","92","7","2",2150.398
"35347","93","7","3",2431.81
"35348","94","7","4",1814.802
"35349","95","7","5",1889.8
"35350","96","7","6",2095.804
"35351","98","7","9",3031.896
"35352","99","7","10",2963.711
"35353","100","7","11",2673.537
"35354","101","7","12",3085.428
"35355","102","7","13",2028.989
"35356","103","7","14",2245.061
"35357","104","7","15",1458.074
"35358","105","7","16",1601.568
"35359","106","8","1",2916.855
"35360","107","8","2",2763.625
